"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory cost coverage fee?","Low-Inventory cost coverage fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-08-13","D12157","X0026YML2B","B0DPYGQ6C4","Hundeleine Kleine Hunde Leicht | Doppelseitig Reflektierend | Gepolsterter Griff | Bis zu 10 kg | 1.8m x 2cm | Schwarz","New","15","0","0","0","0","15","0","0","0","EUR","0","0","0","0","Low traffic","5.66","0.0","5.66","0.0","Advertise listing","0","0.0","0","0","100.26","0.0","3.6E-4","cubic meter","Standard","0.0054","DE","gl_pet_products","173618","259","15","","","5.66","0.0","0.0","0.0","0.0","0","0","0","15","0","0.14","0","0","0","0","0","0","","","","","","","","","","","","","","1","","0","","","","","","","2026-08-10","15","0","0","0","259","N","","",""
"2026-08-13","RPAHXPDE102-1","X002MNBAIR","B0H6MNJBVW","RSYHVG Quadratische Schmuckgeschenkbox Rosa, 9x9x2cm Karton Schubladenbox mit Filzeinlage für Ringe Ohrringe Halsketten Geschenkverpackung","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","5.99","0.0","5.99","0.0","Advertise listing","","","0","0","","0.0","3.62E-4","cubic meter","Standard","0.002893","DE","gl_home","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","DH50901","X002F01H3F","B0FT3HL61T","8 Paare Jeans Knopf,Knöpfe Hosen Enger Machen,Hosenknöpfe zum Stecken Hose Enger Machen Clip Blumen Perlen Einsteller Hosenknöpfe Hosen Knopf Spanner Fastener Kleidung Verstellbare Taille Schnallen","","0","0","0","1","0","0","0","0","0","EUR","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0","DE","gl_office_product","","","0","","","","","","","","1","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","0","0","0","0","","N","","",""
"2026-08-13","D12211","X0026YN7AV","B0DPZ1MQFQ","Edelstahl Teigschaber mit Rutschfestem Holzgriff und Messskala Teigspachtel Teigkarte Backen Teigschneider Gebäckschaber für die Küche Teigkuchen Pizzaschneider Rechteckiger","New","8","2","0","10","0","0","0","0","0","EUR","0","0","0","0","Low traffic","6.49","0.0","6.49","0.0","Advertise listing","0","5.74","52","0","71.81","0.0","3.84E-4","cubic meter","Standard","0.003072","DE","gl_home","2007156","366","0","","","6.49","0.0","0.0","0.0","0.0","10","0","0","0","0","0.1","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","10","0","0","0","366","Y","Holiday Season","2026-09-26","2027-03-27"
"2026-08-13","RPAHXPDE055","X002HKA6AX","B0GG4TJ4V4","Karabinerhaken Stern Karabiner aus robuster Aluminiumlegierung für Camping, Angeln, Wandern, Reisen, Camping im Freien","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","5.39","0.0","5.39","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","8.0E-4","DE","gl_sports","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D12158","X0026YIO63","B0DPZ5Y72F","Retro Sonnenbrille im Stil der 70er Jahre mit Doppelbügel, gepolarisierte Gläser mit UV400 Schutz, große Piloten-Sonnenbrille für Herren und Damen","New","60","0","0","64","0","0","0","0","0","EUR","5","5","15","15","Low traffic","4.59","0.0","4.59","0.0","NoRestockExcessActionRequired","0","0.0","0","0","119.05","0.61","1.8E-4","cubic meter","Footwear","0.010801","DE","gl_shoes","150833","174","0","48","52","4.59","19.3","19.3","59.6","59.6","64","0","0","0","0","0.19","0","0","0","0","3","0","","","","","","","","","","","","","","0","","0","","","","","","101.8","2026-08-10","60","2","1","0","180","N","","",""
"2026-08-13","RPAHXPDE042","X002HKKASL","B0GG48B123","Julep-Sieblöffel aus Edelstahl 304 – Premium-Bar-Cocktail-Sieb Und Rührwerkzeug","New","8","1","0","9","0","0","0","0","0","EUR","","","","","Low traffic","8.59","0.0","8.59","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","8.0E-4","DE","gl_kitchen","","","0","","","8.59","","","","","9","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","9","0","0","0","","N","","",""
"2026-08-13","D1270","X0026YM53V","B0DPZ1Q79W","Slim Wallet Kreditkartenetui mit ID-Fenster und Schnellzugriff-Fach für Herren und Damen – – Mini Portemonnaie für Männer inklusive Portmonee und Geschenkbox","","0","0","0","0","1","0","0","0","0","EUR","0","0","3","3","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.43","2.7E-5","cubic meter","Standard","0.0","DE","gl_luggage","1013194","0","0","","0","4.09","0.0","0.0","10.32","10.32","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","261.7","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","D1153","X0026YKCBX","B0DPZF6W3X","Hochzeit Braut Kristall Tiara, Königin Krone Dekoration, Kristall Frauen Haarkrone, Hochzeit Braut Haarschmuck, Prinzessin Krone","New","5","10","0","16","0","0","0","0","0","EUR","0","0","0","0","Low traffic","6.59","0.0","6.59","0.0","Advertise listing","0","0.0","0","0","101.13","0.0","1.18E-4","cubic meter","Apparel","5.91E-4","DE","gl_jewelry","958778","366","0","","","6.59","0.0","0.0","0.0","0.0","16","0","0","0","0","0.04","0","0","0","0","1","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","15","1","0","0","366","N","","",""
"2026-08-13","RPAHXPDE077","X002HKFVSZ","B0GG4NHTRG","Hitzefreier Lockenwickler, hitzefreier Lockenwickler zum Schlafen, Keine Hitzelocken für langes Haar, weicher Schlafkrawatten-Scrunchie, Schwarz","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","8.49","0.0","8.49","0.0","Advertise listing","","","0","0","","0.0","5.39E-4","cubic meter","Standard","0.004309","DE","gl_beauty","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D12185","X0026YN701","B0DPYYF6NH","Parfümzerstäuber, nachfüllbare & Reisegröße, auslaufsicher, Bodenpumpe ohne Trichter, luxuriöse kleine Damen und Herren, 5 ml","","0","0","0","0","0","2","0","0","0","EUR","0","0","3","3","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.16","4.8E-5","cubic meter","Standard","0.0","DE","gl_home","330364","0","0","","0","5.79","0.0","0.0","14.61","14.61","0","0","0","2","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","669.7","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","RPAHXPDE024","X002HNZ56P","B0GGH3R17C","Schlüsseltasche 2er Set – Mini Geldbörse & Münzbeutel aus Nylon – Autoschlüssel Tasche & Schlüsselanhänger Tasche – Coin Purse mit Reißverschluss, Canvas Ringtasche, Klein Münzbeutel – Unisex","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","6.79","0.0","6.79","0.0","Advertise listing","","","0","0","","0.0","4.84E-4","cubic meter","Standard","0.003873","DE","gl_luggage","","","0","","","6.79","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D1264","X0026YKUK1","B0DPYVQG63","Taschenhalter für Tisch - 2X Faltbare Antirutsch Handtaschenhalter Tisch Haken - Taschen Aufhänger - Geschenkidee Gadgets für Frauen - Taschenhaken Set","New","18","4","0","29","0","0","0","0","0","EUR","23","24","24","24","Low traffic","7.19","0.0","6.99","0.0","NoRestockExcessActionRequired","21","0.0","0","0","0.0","2.11","2.6E-5","cubic meter","Standard","4.66E-4","DE","gl_home","54225","21","0","3","9","7.19","135.18","141.05","141.05","141.05","29","0","0","0","0","0.01","0","0","0","0","5","0","","","","","","","","","","","","","32.0","12","","0","","2026-08-10","Yes","No","27.0","32.0","2026-08-10","22","1","4","0","27","N","","",""
"2026-08-13","D12184","X0026YHF6D","B0DPYGHH6T","Peelinghandschuh Körper - Peeling Schwamm und Eingewachsene Haare Behandlung (Schwarz) waschen.)","","0","0","0","0","2","0","0","0","0","EUR","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","","","Other","","DE","gl_beauty","","0","0","","","5.49","0.0","0.0","0.0","0.0","0","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","D1282","X0026WYMYX","B0DPWSYP7W","Brillenetui für Schutzbrille, Etui mit Filzfutter, verstärktem Reißverschluss und praktischem Gürtelclip. Schwarz","New","17","3","0","20","0","0","0","0","0","EUR","0","0","0","0","Low traffic","8.99","0.0","8.99","0.0","Advertise listing","0","0.0","0","0","177.15","0.0","9.27E-4","cubic meter","Apparel","0.015765","DE","gl_apparel","2040062","366","0","","","8.99","0.0","0.0","0.0","0.0","20","0","0","0","0","0.34","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","20","0","0","0","366","N","","",""
"2026-08-13","RPAHXPDE036-1","X002MLWDRL","B0H6MWX45W","RSYHVG 2 Stück Tortenheber aus Edelstahl, Vielseitige gezackte Tortenschaufel & Pizzaheber, Servierbesteck für Kuchen, Torte, Pizza, Party, Restaurant und Haushalt, Silbrig Gold","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","8.09","0.0","8.09","0.0","Advertise listing","","","0","0","","0.0","5.27E-4","cubic meter","Standard","0.004218","DE","gl_home","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D12229","X0026YOF2F","B0DPZLKKM5","Handschuhclips 2 Stück, Verstellbare Fäustlinge Clip mit Langem Gummiband für Kinder, Kleinkinder - Schwarz","New","40","0","0","20","20","0","0","0","0","EUR","0","0","0","0","Low traffic","5.69","0.0","5.89","0.0","Advertise listing","7","0.0","0","0","118.73","0.0","6.0E-4","cubic meter","Apparel","0.024","DE","gl_apparel","817073","186","33","","","5.89","0.0","0.0","0.0","0.0","20","0","0","0","0","0.41","0","0","0","0","0","0","","","","","","","","","","","","","","1","","0","","","","","","","2026-08-10","40","0","0","0","186","N","","",""
"2026-08-13","RPAHXPDE017","X002HMTDNR","B0GGGZZKR5","Knoten Manschettenknöpfe Herren, Personalisiert Twisted Manschettenknöpfe Herren mit Geschenkkasten Knoten Cufflinks für Anzug Hemd Hochzeit Tanzparty Ferien Jubiläum Business Graduation Gift","New","6","0","0","7","0","0","0","0","0","EUR","1","1","1","1","Low traffic","5.79","0.0","5.79","0.0","Advertise listing","","","0","0","","0.29","1.26E-4","cubic meter","Apparel","7.56E-4","DE","gl_jewelry","","","0","24","78","","4.87","4.87","4.87","4.87","7","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","6","0","0","0","","N","","",""
"2026-08-13","D1121-1-1","X002MN5WI1","B0H6MMSPHG","RSYHVG 2 Stück Fischgrätenpinzette aus poliertem Edelstahl, Flach- und Schrägzange zum Entfernen von Fischknochen Geflügel- und Schweinehaaren Küchenhelfer 12x2cm","New","5","0","0","5","0","0","0","0","0","EUR","","","","","Low traffic","6.39","0.0","6.39","0.0","Advertise listing","","","0","0","","0.0","2.59E-4","cubic meter","Standard","0.001294","DE","gl_home_improvement","","","0","","","","","","","","5","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","5","0","0","0","","N","","",""
"2026-08-13","RPAHXPDE063","X002HN180R","B0GGHDVL9G","RSYHVG Golf Tee Halter mit 10 Haken, praktische tragbare wasserdichte Aufbewahrungstasche Golfzubehör für schnellen Tee Zugriff (schwarz)","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","9.59","0.0","9.59","0.0","Advertise listing","","","0","0","","0.0","5.8E-5","cubic meter","Standard","4.66E-4","DE","gl_sports","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D1109","X0026VQW5L","B0DPWCB5HQ","Traubenschneider, Obstschneider für Kleinkinder, Baby, Trauben, Kirschtomaten, Erdbeerschneider, Viertelschneider Werkzeug für Gemüse, Obstsalat, Kuchendekoration, Küchenhelfer aus Edelstahl","New","14","6","0","20","0","0","0","0","0","EUR","0","0","2","2","Low traffic","7.09","0.0","7.09","0.0","NoRestockExcessActionRequired","0","0.0","0","0","93.98","0.21","4.08E-4","cubic meter","Standard","0.005712","DE","gl_home","1392508","366","0","","91","7.09","0.0","0.0","11.92","11.92","20","0","0","0","0","0.21","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","244.5","2026-08-10","20","0","0","0","366","N","","",""
"2026-08-13","RPAHXPDE089","X002HKG0L7","B0GG5J4C96","2 Stück Wischwasser Schlauchverbinder für Opel, 13171805 13257350 1452941 Auto Wischwasser Schlauch Verbinder, Schlauchverbinder für Opel Vastra H/Corsa D/Zafira B/Astra H","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","7.19","0.0","7.19","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","8.0E-4","DE","gl_home_improvement","","","0","","","7.19","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D1167","X0026XVX2L","B0DPX2XSS7","RSYHVG Damen Bindgürtel, Breiter Taillengürtel aus Kunstleder, Modischer Obi Gürtel zum Binden, Taillenbetonender Gürtel für Kleider, Blusen und Röcke","New","14","0","0","0","1","13","0","0","0","EUR","3","9","9","9","Low traffic","5.49","0.0","5.49","0.0","NoRestockExcessActionRequired","0","0.0","0","0","74.49","0.38","6.27E-4","cubic meter","Apparel","0.00878","DE","gl_apparel","415501","55","0","6","20","5.49","14.17","42.85","42.85","42.85","0","0","0","13","0","0.13","0","0","0","0","0","0","","","","","","","","","","","","","250.1","3","","0","","2026-08-10","Yes","No","77.6","250.1","2026-08-10","14","0","0","0","55","N","","",""
"2026-08-13","RPAHXPDE086-1","X002MND8YL","B0H6MQW4GG","RSYHVG Gelbe Schleifenbrosche aus Messing, 2,8 x 2,1 cm modische Kleiderdekoration Anstecknadel für Jacken Blusen Taschen","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","5.19","0.0","5.19","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Apparel","8.0E-4","DE","gl_jewelry","","","0","","","5.19","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPAHXPDE028-1","X002HNR5QN","B0GGGQX69M","RSYHVG 4 Stück Dip Clips Schüssel-Platten-Clip-on-Halter, saucen behälter, Pommes schalen, Assorted Dip Clip Container Dish Für Tomatensauce, Salz Essig Zucker Geschmack Gewürze Schüssel","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","8.79","0.0","8.79","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","8.0E-4","DE","gl_home","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D12201","X0026YDAQ7","B0DPYZ3VPR","Runde Sonnenbrille Herren Retro Sonnenbrille Rund Damen Hippie Brille Klassische Rave Polarisierte Brille mit Metallrahmen Vintage Steampunk Sonnenbrille UV-Schutz","","0","0","0","1","0","0","0","0","0","EUR","0","0","2","2","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.17","1.62E-4","cubic meter","Footwear","0.0","DE","gl_shoes","912444","0","0","","0","6.99","0.0","0.0","11.74","11.74","1","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","3","Out of stock","3","2026-08-09","","","","","651.0","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","D12119","X0026YNQRF","B0DPZLY6V9","Raffhalter Haken für Vorhänge, Schwarz, 4 Stück","","0","0","0","0","0","0","1","0","0","EUR","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","1.28E-4","cubic meter","Standard","0.0","DE","gl_home","","0","0","","","8.08","0.0","0.0","0.0","0.0","0","0","0","1","0","","0","0","0","0","0","0","0","0.0","0","0.0","1","0.02","0","0.0","0","0.0","0","0.0","","1","Out of stock","1","2026-08-12","","","","","","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","RPAHXPDE035","X002HK7403","B0GG35WCZ5","RSYHVG Brillenband Sport 3 Stück - Reflektierend Streifen - Brillenbänder Verstellbare Brillenband Herren Damen Kinder Rutschfest Sportbrillenband für Radfahren und Laufen im Freien(A)","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","9.89","0.0","9.89","0.0","Advertise listing","","","0","0","","0.0","2.23E-4","cubic meter","Apparel","0.00178","DE","gl_apparel","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPAHXPDE041","X002HK8MVD","B0GG3M6XBQ","Süße Katzen Wandtattoos, Wandaufkleber mit 4 Kletterkatzen, ablösbare Wandsticker für Kinderzimmer Schlafzimmer Tür Schrank, Wanddekoration für Jungen und Mädchen","New","5","0","0","6","0","0","0","0","0","EUR","2","2","2","2","Low traffic","10.99","0.0","10.99","0.0","NoRestockExcessActionRequired","","","0","0","","0.67","6.3E-4","cubic meter","Standard","0.003149","DE","gl_home","24990","74","0","10","32","10.99","18.48","18.48","18.48","18.48","6","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","60.0","","","","","2026-08-10","Yes","No","60.0","60.0","2026-08-10","5","0","0","0","74","N","","",""
"2026-08-13","RPAHXPDE039","X002HK8VHX","B0GG3MSPM1","6 Stück Zöpfstricknadeln aus Aluminium, gebogene Stricknadeln in 3 Größen, bunte Zopfnadeln für Handstrickarbeiten, Schals Socken Handschuhe Stricken","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","6.29","0.0","6.29","0.0","Advertise listing","","","0","0","","0.0","2.09E-4","cubic meter","Standard","0.001675","DE","gl_home","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPAHXPDE029-1","X002MN6Y8X","B0H6MZTGDM","RSYHVG 4-in-1 Gua Sha Massagegerät aus natürlichem Bienenwachsharz, Multifunktionales Guasha Werkzeug für Gesicht, Kopf, Augen, Kiefer, Triggerpunkttherapie, Schönheitspflege Geschenk für Frauen","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","7.19","0.0","7.19","0.0","Advertise listing","","","0","0","","0.0","3.42E-4","cubic meter","Standard","0.002732","DE","gl_personal_care_appliances","","","0","","","7.55","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPAHXPDE013-1","X002MN5WLX","B0H6MZB1Q8","RSYHVG Nut 8 Kabelhalter für Aluprofil 40x40, Kunststoff Nutklemmen Drahtklemmen, Europäisches Standard Aluprofil Zubehör für 3D-Drucker Werkstatt Haushalt, 10 Stück Schwarz","New","5","3","0","8","0","0","0","0","0","EUR","","","","","Low traffic","10.99","0.0","10.99","0.0","Advertise listing","","","0","0","","0.0","1.0E-4","cubic meter","Standard","5.0E-4","DE","gl_biss","","","0","","","","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPAHXPDE057","X002HK9FFP","B0GG4TS1F7","Hark Stainless Steel Mini Laubsammler Garten Laubrechen 11cm Hand hält Blattbesen Harke Garten mit","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","6.89","0.0","6.89","0.0","Advertise listing","","","0","0","","0.0","1.43E-4","cubic meter","Standard","0.001147","DE","gl_lawn_and_garden","","","0","","","6.89","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D1277","X0026YKGF5","B0DPZD915Y","Retro Pilot Double Bridge Rechteck - Sonnenbrille für Damen Herren Klassischer Style Quadrat Vintage Brillen UV400 Schutz Fahren Outdoor","New","34","0","0","20","0","16","0","0","0","EUR","1","2","6","6","Low traffic","5.59","0.0","5.59","0.0","NoRestockExcessActionRequired","0","0.0","0","0","83.82","0.21","1.67E-4","cubic meter","Footwear","0.005688","DE","gl_shoes","784670","158","34","68","73","5.59","4.7","9.4","28.88","28.88","20","0","0","16","0","0.11","0","0","0","0","1","0","","","","","","","","","","","","","646.0","2","","0","","2026-08-10","Yes","No","646.0","372.8","2026-08-09","34","0","1","0","162","N","","",""
"2026-08-13","D1114","X0026XS75R","B0DPX4MSRP","Apfelentkerner, praktischer Kernschneider mit Aufhängeschlaufe, Entnahme der Entkernungsschale","New","1","0","0","0","0","1","0","0","0","EUR","0","0","0","0","Low traffic","4.29","0.0","4.29","0.0","Advertise listing","0","0.0","0","0","0.0","0.0","4.0E-5","cubic meter","Standard","4.0E-5","DE","gl_home","1380881","47","0","","","4.69","0.0","0.0","0.0","0.0","0","0","0","1","0","0.0","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","1","0","0","0","47","Y","Holiday Season","2026-10-17","2027-01-01"
"2026-08-13","DH50908","X002F0N6QB","B0FT6X764C","30 Metall Blazer Knöpfe mit Schaft für Jacke, Hemd, Anzug, Hose, Runde Nähknöpfe für DIY Handwerk, 18Mm (Silber)","","0","0","0","1","0","0","1","0","0","EUR","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","1.0E-4","cubic meter","Standard","0.0","DE","gl_office_product","","","0","","","","","","","","1","0","0","1","0","","0","0","0","0","0","0","0","0.0","1","0.01","0","0.0","0","0.0","0","0.0","0","0.0","","","","","","","","","","","2026-08-10","0","0","0","0","","N","","",""
"2026-08-13","DH50915","X002F0SDSH","B0FT7P7S1C","RSYHVG 3 Stück Motorrad Totenkopf Maske, Sturmmaske, Skull Skelett Maske für Motorrad Fahrrad Ski Halloween, Schwarz","New","19","0","0","0","19","0","0","0","0","EUR","1","3","4","4","Low traffic","5.39","0.0","5.39","0.0","Advertise listing","0","0.0","0","0","62.34","0.14","1.0E-4","cubic meter","Apparel","0.0019","DE","gl_apparel","648094","366","19","25","61","5.44","4.7","14.76","19.79","19.79","0","0","0","0","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","681.0","4","","0","","2026-08-10","Yes","No","186.0","681.0","2026-08-10","19","0","0","0","366","N","","",""
"2026-08-13","D1213","X0026Z581B","B0DQ19QHHF","Damen Vintage Rot Rubin-Farbe Zirkonia Kristall Blumen Broschen Geschenk Einzigartiges Design","New","13","0","0","13","0","0","0","0","0","EUR","2","2","3","3","Low traffic","5.99","0.0","5.99","0.0","Advertise listing","0","0.0","0","0","57.19","0.8","4.8E-5","cubic meter","Apparel","6.24E-4","DE","gl_jewelry","815939","366","0","26","56","5.99","10.06","10.06","15.09","15.09","13","0","0","0","0","1.02","0","0","0","0","0","0","","","","","","","","","","","","","112.0","3","","0","","2026-08-10","Yes","No","112.0","78.5","2026-08-10","13","0","0","0","366","N","","",""
"2026-08-13","RPAHXPDE044","X002HKMAGB","B0GG44VJDD","RSYHVG PP Sicherheit Messer Abdeckung Hülsen für 3,5"" GemüseMesser 5 Pack Kante- und Klingenschutz Universal Scheide Tragbar für Küche Schwarz","New","8","0","0","8","0","0","0","0","0","EUR","","","","","Low traffic","7.19","0.0","7.19","0.0","Lower price","","","0","0","","0.0","2.87E-4","cubic meter","Standard","0.002292","DE","gl_luggage","","","0","","","7.07","","","","","8","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","D1212","X0026Z0SOD","B0DQ15M2M3","Große rote Mohnblumen-Brosche mit Strass-Steinen, vergoldet aus","New","27","12","0","31","0","11","0","0","0","EUR","5","16","26","26","Low traffic","5.09","0.0","5.09","0.0","NoRestockExcessActionRequired","16","0.0","0","0","28.64","0.71","5.6E-5","cubic meter","Apparel","0.001512","DE","gl_jewelry","152063","160","23","6","13","5.09","21.38","68.44","111.24","111.24","31","0","0","11","0","0.05","0","0","0","0","2","0","","","","","","","","","","","","","","17","","0","","","","","","1323.5","2026-08-10","39","2","0","0","173","N","","",""
"2026-08-13","D12195","X0026YJN8V","B0DPYGKYRF","extragroße Sicherheitsnadeln, Größe 4 (55 mm), silberfarben, 20 Stück","","0","0","0","0","0","1","0","0","0","EUR","0","1","8","8","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.67","3.6E-5","cubic meter","Standard","0.0","DE","gl_home","","0","0","0","0","4.09","0.0","3.44","30.46","30.46","0","0","0","1","0","","0","0","0","0","0","0","1","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","222.0","2","Out of stock","7","2026-08-12","2026-08-10","Yes","No","222.0","157.6","2026-08-10","0","0","0","0","0","N","","",""
